,0,1
441,그럼 휴가 때라도 한번 가 보세요. 미리 예약하면 더 싸대요.,9
442,어 도서관에 자리가 없네. 우리 커피숍에서 공부할까?,9
443,그래도 괜찮을까?  꽤 오래 있어야 하는데 주인한테 미안해서.,9
444,글쎄 난 별로 문제 될 것 같진 않은데. 커피숍은 원래 이야기도 하고 책도 읽으면서 공간을 충분히 이용할 수 있는 거 아니야?  대신 우리는 커피값으로 그걸 지불하는 거고.,9
445,그래도 다른 손님들도 생각해서 적당히 일어나야지.,9
446,넌 좋겠다. 혼자 살아서. 나도 독립하고 싶은데 아빠가 너무 보수적인 분이라서 못하게 하셔. 스무 살이 넘었는데.,1
447,네가 막내라서 아빠가 특히 예뻐하신다면서?  그리고 집에서 회사가 가까워서 다니기 편하잖아. 왜 그렇게 나오고 싶어 하는 거야?,9
448,가깝긴 하지만 교통이 불편해서 시간도 많이 걸리고 나도 나만의 공간을 가지고 싶단 말이야. 근데 아무리 말씀을 드려도 소용없어.,1
449,혼자 사는 게 힘들 때도 많아. 지금까지 네가 신경 안 쓰던 빨래 설거지 이런 것도 다 해야 하고. 생활비도 많이 들고. 그리고 난 사니까 늦게 일어나고 밥도 잘 먹게 되더라.,9
450,영우 씨는 회사 생활 어때?  나는 일이 적성에 안 맞아서 좀 힘들어.,9
451,그래?  그럼 부서를 좀 바꿔보면 어때? 잡 마켓 있잖아. 부서 이동을 원하는 직원들이 직접 희망 부서에 자기를 홍보하는 것 말이야.,9
452,나도 그런 게 있다는 이야기는 들었는데 이용하기가 좀 부담스럽네. 괜히 부장님 눈치도 보이고.,9
453,그렇게 생각하지 마. 회사에서도 이용을 권장하는 편이고 이용해 본 사원들도 만족스러워하던데.,9
454,요즘 대안학교 알아보고 있다면서?,9
455,응. 우리 애가 공부 때문에 스트레스받는 거 같아서. 개성도 워낙 강하고. 대안학교에 가면 자유로운 분위기에서 공부할 수 있잖아.,9
456,그럴 수 있지. 일반학교는 아이들의 개별적인 특성을 다 고려할 없으니까. 그래서 우리 애도 대안학교에 보냈잖아.,9
457,근데 난 일반학교와 많이 달라서 고민스러워. 대학도 가야 하는데.,9
458,뭘 망설여?  공교육과 방식은 다르지만 거기도 입시에 필요한 공부는 다 해. 좀 더 자유로운 방식으로 공부하기 때문에 개성 강한 아이에게 딱 맞을 거 같은데?,9
459,어제 이메일 보냈는데 받았어요?,9
460,아 그래요?  바빠서 아직 못 봤어요. 무슨 일 있어요?,9
461,이번 주 모임 날짜가 금요일로 바뀌었는데 시간 괜찮아요?,9
462,저는 금요일에 약속이 있는데 어떡하죠?  다음에는 꼭 갈게요.,9
463,안녕하세요?  수영을 좀 배우려고 하는데요.,9
464,아 네. 그러시면 여기 신청서부터 먼저 써 주세요.,9
465,아침에 회사 가기 전에 운동하고 싶은데 몇 시에 문 열어요?,9
466,저희는 매일 아침 여섯 시에 시작하니까 일찍 오셔도 됩니다.,9
467,다음 주가 아버지 생신인데 뭐 특별한 선물 없을까요?,9
468,전에 저는 부모님이랑 음악회 갔는데 정말 좋아하셨어요.,9
469,아!  우리 부모님도 음악 좋아하시니까 같이 음악회에 가야겠어요.,9
470,그래요. 요즘 좋은 공연이 많으니까 인터넷으로 한번 알아보세요.,9
471,팀장님 행사 때 필요한 물건들을 사러 가려고 하는데요.,9
472,필요한 것들을 아까 메모해 놓았는데 책상 위에 있을 거예요.,9
473,네 알겠습니다. 그런데 물건들은 바로 행사장으로 가지고 갈까요?,9
474,아니요. 행사장 준비가 아직 안 끝났으니까 우선 사무실로 가지고 오는 게 좋을 것 같아요.,9
475,여기는 공원 안에 호수가 있네요.,9
476,네. 그래서 저녁에 산책하러 오는 사람들이 많아요.,9
477,공원에 있는 길을 따라서 걸으면 운동도 되겠는데요. 우리 집 근처에도 이런 곳이 있으면 좋겠어요.,9
478,그럼 산책하고 싶을 때 놀러 와요.,9
479,오늘 영화 정말 재미있었지요?,9
480,네. 근데 너무 앞자리라서 목이 좀 아팠어요. 영화관도 불편한 자리는 값을 깎아줘야 되는 거 아니에요?,3
481,맞아요. 앞자리나 뒷자리는 영화 볼 때 좀 불편하죠.,9
482,사실 연극이나 뮤지컬은 자리마다 값이 좀 다르잖아요.,9
483,왜 이쪽 길로 가세요?  저쪽 길이 더 빠른데,9
484,오늘 마라톤 대회가 있어서 저 길로는 못 가요.,9
485,지금 시간에 마라톤을 해요?  평일 아침이라 차도 많은데 길이 많이 막히겠네요.,2
486,길이 좀 복잡하기는 하겠지만 어쩔 수 없죠.,9
487,선생님 안녕하세요?  다음 주부터 방학이라 인사드리러 왔어요.,9
488,어 어서 와요. 이번 방학에는 뭐 할 거예요?,9
489,방학을 좀 특별하게 보내고 싶어서 자전거 여행을 해 보려고요.,9
490,음 자전거 여행 좋죠. 힘들기는 하겠지만 좋은 경험이 될 거예요.,9
491,네. 그리고 기타도 한번 배워 보려고 해요.,9
492,새로운 걸 배워 보는 것도 좋겠네요.,9
493,아이 통장을 하나 만들려고 하는데요.,9
494,아 어린이 통자요?  요즘 입학 때라 많이들 만드시네요.,9
495,네. 우리 아이도 자기 통장을 갖고 싶어 해서 선물하려고요.,9
496,좋은 생각이세요. 자기 통장이 생기면 돈을 모으는 즐거움을 느낄 수 있을 거예요. 참 아이 도장은 가져오셨죠?,9
497,도장이 필요해요?  안 가져왔는데 그냥 내일 다시 와야겠네요.,9
498,그럼 내일 아이도 데리고 오세요. 은행에 와서 직접 통장을 만들면 더 좋아할 거예요.,9
499,중고 가게에서 가구를 사 가기도 한다면서?  침대를 팔까 하는데 어떻게 하면 돼?,9
500,먼저 침대 사진을 찍어서 가게 홈페이지에 올리고 어느 회사 제품인지도 써 놔. 그럼 가게에서 연락이 올 거야.,9
501,그러면 침대는 내가 갖다 줘야 돼?,9
502,아니 가게에서 사람들이 와서 가져갈 거야.,9
503,팀장님 복사기를 새로 사야 할 것 같은데요.,9
504,왜요?  고칠 수 없대요?,9
505,네 복사기가 너무 오래돼서 고치는 데 비용이 많이 들 것 같다고 합니다. 구매팀에 얘기해서 새것으로 사는 게 어떨까요?,9
506,그렇게 해요. 그럼 김 대리가 자세한 상황을 알려 주도록 하세요.,9
507,이번에 인문학 강의 들을 거예요?,9
508,저는 작년에 들었어요. 그 강의 인기가 많으니까 빨리 신청해야 할 거예요.,9
509,아 네. 그럼 서둘러야겠네요. 그런데 교재는 뭐예요?  홈페이지에 나와 있지 않더라고요.,9
510,그래요?  저한테 그 책이 있으니까 내일 갖다 줄게요.,9
511,강 선생님 이번 현장학습은 어디로 가면 좋을까요?,9
512,음 안전 교육 체험관이 어때요?  지진과 같은 자연재해를 체험해보면 학생들한테도 유익할 거예요.,9
513,그게 좋겠네요. 구체적으로 어떤 프로그램이 있는지 알아봐야겠어요. 위치도 알아보고요.,9
514,위치는 제가 알아봐 드릴게요.,9
515,정말요?  고마워요. 그럼 저는 자세한 일정을 짜야겠어요.,9
516,해외 온라인 쇼핑몰에서 물건을 사면 싸다면서?,9
517,응. 시간은 좀 오래 걸리는데 훨씬 더 싸. 국내에서 구할 수 없는 물건도 살 있고.,9
518,주문하기 복잡하지 않아?  나도 한번 해 볼까 하는데.,9
519,별로 안 어렵던데. 세일하면 더 싸지니까 세일 기간도 잘 알아보고 해,9
520,연예인이 자기 아이들과 함께 텔레비전에 나오는 경우가 많네요.,9
521,그러게요. 그런데 아이들한테 부작용은 없을까요?,9
522,혼자 출연하는 게 아니라 부모님과 함께 나오니까 걱정할 일은 없을 것 같은데요. 무엇보다 아이들의 재능을 일찍 발견할 수 있어서 좋을 같고요.,9
523,학교에 다녀야 할 나이인데 방송 때문에 공부할 시간이 없잖아요.,9
524,학교에서 소개해주는 집이 있는데 신청해 볼래?  다른 학생들하고 보증금을 나눠 내고 집을 같이 빌리는 방식이라서 보증금 부담도 적은데.,9
525,그럼 집을 같이 쓰는 거네?  한 집에서 공동생활하는 건 좀 불편할 것 같은데. 아무래도 서로 신경 쓸 일도 많을 거고.,9
526,공동생활도 생각보다 괜찮아. 방은 혼자 쓰니까 개인 공간도 있고. 부엌이나 거실 같은 공용 공간은 같이 관리하니까 혼자일 때보다 오히려 편해. 서로 의지가 되니까 외로움도 덜하고.,9
527,이름 부르기 서비스의 반응이 어떤가요?,9
528,지금까지는 좋은 것 같습니다. 주문한 음료가 준비되면 이전과는 다르게 진동벨이 아니라 이름을 불러서 알려주니까 고객들이 친근하게 느끼는,8
529,그럼 당분간 반응을 좀 더 지켜봅시다. 그런데 지금까지 보고된 부정적인 의견은 없었나요?,9
530,매장이 붐빌 때 이름을 부르는 소리가 잘 안 들려서 불편하다는 의견이 있기는 했지만 다른 큰 불만은 없었습니다.,9
531,요즘 주말에도 바쁘신 것 같아요.,9
532,네 좀 바빠요. 토요일마다 빵 만드는 걸 배우고 있어서요.,9
533,빵을 직접 만들어요?  재미있겠네요.,2
534,정말 재미있어요. 만드는 방법도 생각보다 어렵지 않고요.,8
535,밤늦게 죄송한데요 회의 자료 좀 이메일로 보내 줄 수 있어요?,9
536,아 제가 지금 밖에 있는데요. 집에 가서 바로 보내 드릴게요.,9
537,바쁘시면 다른 분께 부탁해 볼게요.,9
538,아니에요. 지금 집에 가고 있어요.,9
539,여권을 만들어야 하는데요. 회사 일이 늦게 끝나서 갈 시간이 없어요.,9
540,요즘은 주말에도 여권을 신청할 수 있는 곳이 있어요. 저도 주말에 거기 가서 만들었어요.,9
541,그래요?  어디로 가면 돼요?,9
542,만들어 주는 데가 여러 곳 있어요. 인터넷에서 찾아보고 가까운 곳으로 가세요.,9
543,저 다음 주부터 백화점 안에 있는 옷 가게에서 일하기로 했어요.,9
544,잘 됐네요. 그런데 매일 일해요?,9
545,아니요. 월요일부터 금요일까지 하루에 세 시간씩만 하면 돼요.,9
546,공부와 일을 같이 하려면 힘들겠어요.,9
547,저 식당 음식이 정말 맛있나 봐요.,9
548,아 저기요. 삼계탕만 파는 식당인데 항상 사람들이 많아요.,9
549,우리 회사 근처에 저런 유명한 식당이 있었네요. 다음에 삼계탕 한번 먹으러 가야겠어요.,9
550,저 식당은 그날 준비한 걸 다 팔면 문을 닫아요. 그러니까 늦게 가면 못 드실 수도 있어요.,9
551,여행 가방 하나 사려고 하는데요.,9
552,이 가방은 어떠세요?  가볍고 튼튼해서 사람들이 많이 사요,9
553,주머니도 많아서 편하겠네요. 근데 이거 말고 다른 색깔은 없어요?,9
554,있어요. 여기 여러 가지 색깔이 있으니까 구경하세요.,9
555,부산에 소포를 보내려고 하는데 지금 보내면 언제 도착해요?,9
556,지금 보내시면 모레 도착할 거예요.,9
557,오늘 저녁까지 도착할 수는 없을까요?  제가 좀 급해서요.,9
558,오전에 보내셨으면 오늘 안에 도착하는데 지금은 너무 늦었어요. 특급으로 보내도 내일 도착해요.,9
559,아 그래요?  내일 오전까지 들어갈 수 있으면 그걸로 해 주세요.,9
560,이번 주말에 모임이 있는데 같이 가실래요?,9
561,어떤 모임이에요?,9
562,혼자 사시는 할머니들을 도와드리는 모임이에요.,9
563,아 그래요?  근데 무슨 일을 도와드려요?,9
564,청소를 하거나 음식을 만들어 드려요. 이번 주말엔 김치를 담가서 드릴 거예요.,9
565,좋은 일을 하시네요. 저도 이번 모임에 가보고 싶어요. 김치를 담가 본 적은 없지만 열심히 해 볼게요.,9
566,오늘 거기서 송별회 하는 거지요?  아까 부장님이 물어보시던데요.,9
567,금요일에는 손님이 많아서 예약이 꽉 찼다고 하던데요.,9
568,그래요?  거기가 조용해서 좋은데,9
569,송별회 일정을 목요일로 옮기면 어떨까요?  회의 끝나고 바로 식당으로 가면 될 것 같은데요.,9
570,글쎄요?  부장님께 시간이 되는지 먼저 여쭤볼게요. 그럼 식당 예약도 다시 알아봐 줘요. 참 어제 산 선물 잊지 말고요.,9
571,네. 걱정 마세요. 잘 챙겨 갈게요.,9
572,대학원 입학 원서 접수하러 왔는데요.,9
573,서류 가지고 오셨죠?  저 입학 원서하고 연구 계획서는 있는데 추천서가 빠졌네요.,9
574,정말요?  어 집에다 두고 온 것 같아요. 저 오늘은 몇 시까지 접수를 해요?,9
575,오후 6시까지요. 그런데 마감은 내일모레까지예요. 다시 오기 불편하시면 우편이나 팩스로 보내세요.,9
576,분명히 챙겼는데 다시 한 번 찾아볼게요.,9
577,혈압이랑 시력 검사하셨어요?  검사지 좀 보여주세요.,9
578,네 여기요. 이제 또 뭐가 남았죠?,9
579,치과 검진 마치시고 엑스레이 찍으시면 되겠네요. 지금은 대기자가 많으니까 엑스레이부터 찍으셔야겠네요.,9
580,어디로 가면 돼요?,9
581,간호사 따라가셔서 찍으시고 다시 치과로 오세요.,9
582,네 알겠어요.,9
583,그런데 맞선은 처음이세요?,9
584,아뇨.. 처음은 아닙니다,9
585,그.. 그러세요... 죄... 죄송합니다,9
586,아뇨.. 뭐 죄송하기까지야.,9
587,그런데 취미는 어떻게 되세요?,9
588,독서와 음악 감상이요,9
589,취미가 좀 클래식하시네요,9
590,식사하실래요 배고프지 않으세요?,9
591,네 맛있는 거 사주세요,9
592,어떤 음식을 좋아하세요. ?,9
593,파스타 먹고 싶어요,9
594,왜 자꾸 욕을 하고 그러세요.,2
595,내가 지금 욕 안 하게 생겼어,0
596,또 시작하시네.. 저 정말 서운합니다.,1
597,우리 집 호적정리부터 해라 이 데쳐 죽일 놈아,0
598,제가 시금칩니까?  데치시게?,2
599,나 자기 마누라 찾아가서 담판 질 거야,0
600,지금 누굴 찾아가 담판을 져,2
601,나랑 그동안의 관계 다 말하고. 이혼해 달라고 할 거야,0
602,이 시대에 뽀뽀 몇 번 한 것도 책임져야 되냐?,2
603,아무튼 난 절대 자기 포기 못해 절대!  !,0
604,네가 내 심정을 알기나 하냐?,0
605,그럼요. 언짢으실 거예요. 언짢으시다마다요.,9
606,이 사회가 어른들을 너무 우습게 본다.,0
607,그건 비약이 너무 심하신 거고요.,9
608,그럼 네가 나를 우습게 보든지.,0
609,제가 우습게 보면 아버님이 어디 가만히 계실 분이세요?,9
610,근데 점심은 뭐 먹었어?,9
611,산채비빔밥 먹었습니다.,9
612,난 육개장 먹었어,9
613,아.. 네..,9
614,누구야?,2
615,이번에 새로 미국에서 스카우트한 변호사.,9
616,야 괜찮다.,2
617,십자수랑 인형들 다 어디 갔어요. 없네요?,2
618,내가 죄다 갖다 버렸어,9
619,그걸 왜 갖다 버려요!,0
620,정리를 잘 하던가 쓰레기처럼 방구석에 굴러다니는데,3
621,어디에다 버렸어요!  !,0
622,앞에,9
623,다음부터 내 물건에 손대지 마세요,0
624,마누라가 당신 이러고 다니는 거 알아요?,3
625,저 유부남 아니거든요.,9
626,그럼 이런 것 때문에 이혼 당했군요.,3
627,저 정말 결혼 안 했어요. 총각이에요.,9
