,0,1
522,저보다 한 3 4살 많아 보이는데 저도 동안 지금은 아닌데 안 꾸미고 다녀서 들어 보이진 않거든요 근데 진짜 동안이시다,m
523,그래도 예전에는 20대 후반에서 40후반으로 보기는 하는데,m
524,그렇죠 한 10살을 빼보죠,m
525,10살은 못 빼고 아무튼 집은 지금 바로 그동안에는 딸이 신초 중으로 직장을 다녀서 그전에는 부천 쪽으로 학교를 다니고 그래서 이사를 갔는데 요새 우리 딸도 시집을 갔어 자기 집이 생겼잖아요? 딸은 없고 아들은 어차피 강북 그쪽이니까,m
526,그럼 따로 살아야겠다,m
527,딸 아들 독립한 데 12월에 자기가,m
528,아 그럼 자유가 되네,m
529,그래서 그렇게 되면은 이제 우리가 옮기기가 쉽잖아요 애 아빠가 그냥 출퇴근이 길어서,m
530,저도 그랬어요 엄청 이사할 때도 확실하게 간 것도 아니고 또 올까 말까 했는데 이제 막상 가보니까 오는 게 쉽지 않더라고요 거기에 적응하게 되는 거예요,m
531,그렇죠 그런 것도 일이 있으면,m
532,네 맞아요,m
533,출퇴근하기 쉽지 않아요,m
534,그리고 제가 창업 비슷하게 하는데 거기 경기도는 여성들이 창업하기 좋게 지원해 주는 곳이 좀 있더라고요,m
535,아 영어를 잘하면 할만한 게 하나 있는데,m
536,난 영어 이렇게 잘못해,m
537,아니 독해 정도만,m
538,난 독해도 옛날에 다 까먹었지 통역 일도 했었는데 안 하다 보니깐,m
539,이제는 사전 찾아가면서 해야지,m
540,아니에요 그런 거는 돈 주고 맡기면 되어,m
541,아 그럼 크게 하시는구나,m
542,영업사원들이 다하는 거라,m
543,동업 어렵다고 하면서 얘기했던 것 같아,m
544,네 형이랑,m
545,아 우리하고 똑같다,m
546,아주 친형은 아니고 오랜 세월을 함께한 형이야,m
547,군대 자기 선임이랑 같은 회사에 들어가서 시기에 회사 관두면서 회사를 만든 거야,m
548,그러면 너무 다행이다,m
549,남편은 관리고 그 형은 영업 쪽이고,m
550,아 똑같다,m
551,이제 키워야 하잖아요 월급만 가져오고 나중에는 계속 커야 하니까,m
552,일단 잘 알겠습니다,m
553,나오시면 자세히 설명드리겠습니다,m
554,원룸이 화장실이 너무 좁으면 안 되는데,m
555,좀 멀죠,m
556,나중에 리모델링을 하실 거면 소개를 해 드릴게요,m
557,그렇죠. 저렴하게 하시려면 그렇게 해야 하고요,m
558,그럼요. 따로따로 결제만 하시면 돼요,m
559,보통 25평 기준으로 섀시 제외하고,m
560,7백에서 8백 정도 하시면 돼요,m
561,대신이 방충망 같은 것은 다 갈아줘요,m
562,개별로 계약하시면 훨씬 저렴하게 할 수 있죠,m
563,그것은 고객님께서 하셔야 할 것을 부분으로 잘라서 하면 저렴해요,m
564,그리고 견적을 받는 것에 따라 차이도 있고,m
565,올 수리된 집은 내 취향이 아닐 수도 있고,m
566,25평 30평 리모델링 하는데 3천 밑으로 했다는 사람 못 봐서요,m
567,인테리어를 뭘로 했느냐? 자재에 따라 가격은 다르죠,m
568,아 자재를 좋은 거 쓴 거네요,m
569,그렇죠. 자재비 차이가 크죠,m
570,전세는 내놓으면 나가요,m
571,우리는 의뢰인에 의뢰를 받아서 최선을 다하죠,m
572,어쨌든 공격적으로 움직이는 건 1월이네요,m
573,최소한 1월이죠,m
574,그래도 여유롭게 12월에 잡아놔도 되죠,m
575,그렇죠. 근데 떨어지면 나도 모르고,m
576,그럼요 30년 기준으로 원리금 상환하시면 돼요,m
577,만약에 2억을 받았다고 하면,m
578,2억은 받을 수가 없는데,m
579,그렇죠. 원리금이 갚아지니깐 이자는 조금씩 내려가요,m
580,나중에는 90만 원씩 나가겠네요,m
581,혼자 보면 몰라요. 같이 봐드릴게요,m
582,그렇죠. 눈높이가 올라가면 작은 거 눈에 안 들어와요,m
583,또 돈은 안되고 하면 의미가 없잖아요,m
584,그래서 먼저 돈을 정하는 게 중요해요,m
585,그러니깐 돈부터 맞추고 거기에 맞는 집을 보셔야 해요,m
586,지금 계약 못 해요. 너무 많이 남아서,m
587,저는 낮은 층이 좋아요,m
588,어르신이 계셔서 걸어 다니셔야 하니깐,m
589,계단이 많으면 힘들어서요,m
590,가능하면 1층이면 좋아요. 어르신들이 있어서요,m
591,네 아직 시작은 있으니까요,m
592,그래요 생각을 해 보세요,m
593,월세를 얻으려면 기간이 짧아야 해요,m
594,아 3개월 전에 찾을 필요가 없겠네요,m
595,만기 되었다고 집주인이 보증금 다 빼주지도 않아요,m
596,만기가 되었다고 집주인이 다 전세금 빼줄 건지 먼저 확인하세요,m
597,결혼식은 11월이라,m
598,아 결혼식,m
599,아 여기 알아요,m
600,이런 거는 3억 5천 잡아고요. 이 옆은 7천 나와요,m
601,상의할게 너무 많네요,m
602,차하고 집은 무리해도 돼요,m
603,대충 계산해서 대출금리 2.7% 계약하면,m
604,네네,m
605,대출 만기 30년이면 한 달에 955천 원,m
606,백만 원 잡아야겠네요,m
607,그렇죠. 원리금이 갚아지니깐 이자는 조금씩 내려가요,m
608,나중에는 90만 원씩 나가겠네요,m
609,아 이런 거 처음 보내네요,m
610,이걸로 계산하면 빨라요,m
611,집에서 상의하면서 계산해 봐야겠어요,m
612,그러세요,m
613,어디로 가시든 팔고,m
614,아 네 감사합니다,m
615,대출까지 완벽하게 다 해 줄게요,m
616,아 다 해주시나요,m
617,아니 내가 다 하는 게 아니고 소개해주지,m
618,고맙습니다,m
619,아 그렇구나,m
620,먼저 돈을 정해서 오세요,m
621,그때 맞춰서 다 보여드릴게요,m
622,감사합니다,m
623,혼자 보면 몰라요. 같이 봐드릴게요,m
624,네 알겠습니다,m
625,25평이 작으면 의미가 없어요,m
626,네 그렇죠,m
627,처음부터 큰 거 보면 눈이 안 들어와요,m
628,아 그래요,m
629,그렇죠. 눈높이가 올라가면 작은 거 눈에 안 들어와요,m
630,그렇죠,m
631,또 돈은 안되고 하면 의미가 없잖아요,m
632,네,m
633,그래서 먼저 돈을 정하는 게 중요해요,m
634,아 그렇겠네요,m
635,큰 거부터 보면 더 그거 가고 싶은데 돈이 없잖아요,m
636,그럼 의미가 없죠,m
637,아무 소용이 없다니깐,m
638,그렇겠네요,m
639,그러니깐 돈부터 맞추고 거기에 맞는 집을 보셔야 해요,m
640,아 네 알겠습니다,m
641,아 그래요,m
642,그 정도 가격이면 이 동네에서 제일 싸요,m
643,아…그래요?,m
644,네,m
645,그 집의 KB 시세로 50% 될 거예요. 그게 2억 2천의 시세가 되면 그것보다 낮은 금액에서 정도,m
646,근데 그거는 한번 담당은행에 가셔서 알아보셔야 돼요,m
647,아…,m
648,계약서도 읽고,m
649,새로운 집을 알아보고,m
650,그러면,m
651,팔았던 계약서하고,m
652,아.. 그러면 팔았던 계약서랑 새로 산 집 계약서를 가지고 가서,m
653,KB 시세가 2번 나올 거예요,m
654,네,m
655,그리고 또 신용대출도 있어요. 그래서 신용으로 나오면 추가로 받을 수 있어요,m
656,아…,m
657,그렇게 해서 이사 가셔야 돼요,m
658,음…,m
659,주인이 이사 가고 빈집을 찾으시잖아요,m
660,네네,m
661,유일하게 빈집이고 깨끗한 게 오늘 하나 나와서 그건 바로 보여드릴 수 있어요,m
662,아,m
663,여기 분위기도 좋아요. 미군부대 같은 쪽에 뭐가 올지 몰라요,m
664,아,m
665,그렇게 등기비용하고 취득세까지 들어가요,m
666,아,m
667,거기도 한 백만 원에서 파시면 되잖아요,m
668,아아,m
669,거기 부동산 수수료 0.4%,m
670,네,m
671,취득세,m
672,아…,m
673,어차피 수수료는 똑같아요. 좋은 사람 와서 비싸게 파시면 되고.. 여기는 싸게 사시면 되고,m
674,하하,m
675,초등학교가 바로 앞에 있어서 아기 학교 보내기 쉬워요,m
676,어.. 괜찮네요,m
677,오늘 아침에 찍어온 거예요. 매매 나와서,m
678,네,m
679,사장님이 그 아파트를 빨리 결정하셔야 돼요,m
680,아…,m
681,그쪽 가격 올라갔을 거예요,m
682,아,m
683,아…올라갔을 거예요. 결정을 하셔야 돼요,m
684,아…,m
685,근데,m
686,계약을 하고 파신 게 아니어서,m
687,아…,m
688,얘기해보고 연락드릴게요,m
689,네,m
690,같이 광고도 하고 빨리하고,m
691,네,m
692,이쪽에는 오피스텔이 많지 않아요,m
693,원룸도 괜찮고요,m
694,오피스텔은 이쪽으로 나가야 해요,m
695,지금 집 상태는 깨끗하고 좋아요,m
696,깨끗해서 좋네요,m
697,신축이라서 그래요,m
698,들어와서 바로 주방이 있으니깐 편하네요,m
699,요즘 이렇게 빠져요,m
700,여기가 구조가 좋네요,m
701,빌라인데도 아파트랑 비슷해요,m
702,네 그렇네요,m
703,주방이 넓어서 여자분들이 좋아하죠,m
704,네 주방이 넓네요,m
705,맞벌이 시라서,m
706,네 주방을 쓸 일은 별로 없죠,m
707,이방은 좀 크죠,m
708,네 여기가 안방이네요,m
709,이거 들어갔을 때,m
710,131만 원,m
711,학군이 괜찮다고 그래서,m
712,네 물건이 없어요,m
713,그래요,m
714,곧 풀린다고,m
715,그렇겠죠,m
716,그게 낫지 나중에 알아보면 그때 또 나오는 게 다르니깐,m
717,아니요. 저는 지금 용인에 거주해요,m
718,저희 서울에서 이쪽으로 나오려고 하거든요,m
719,만약 저희가 못 판다 하면은 팔려고 노력을 해서 안 판 건 아니잖아요,m
720,팔려야 돼,m
721,관리 잘하고,m
722,아 재개발,m
723,음 의정부역이 여기면 신곡 역에서 여기서,m
724,여기 재개발하는 거잖아,m
725,네 아 옆 애 꺼를 그럼 바로 앞에서 재개발하는 거네요,m
726,요 앞이죠,m
727,아 그래요 한 달에 번씩만 전화드려봐야겠다,m
728,아 예 딱 마침 볼 수 있겠네요. 근데 이게 좀,m
729,이게 오르막길이 있으니까,m
730,좀 걸으셔야 돼요,m
731,아하 아 여기 다 왔네요,m
732,네,m
733,아예 어떠세요. 한번 싹 둘러보세요,m
734,네 음,m
735,아하 그 조금 집이,m
736,아가씨처럼 젊은 사람들 하는 데니까 잘 못 본 것 같아요 아이들은,m
737,아하,m
738,그런데 하려면 거의 신축으로 가야죠,m
739,아하,m
740,아예 작동하네요,m
741,있는 걸로 쓰시고 오래 사실 거 아니니까,m
742,그래요?,m
743,여기  이동인구가 많아가지고 더군다나 지하철역 앞이고 해서 샌드위치 잘 나갈 거 같아요,m
744,아 그럴까요?,m
745,아 진짜요?,m
746,네 4층 까지는 상가이고 그 위부터 이제 오피스텔이에요,m
747,너무 넓어요,m
748,그래도 세가 싸니까,m
749,그래도 관리비 많이 나와서 힘들 것 같아요,m
750,그렇기는 하죠,m
751,한 달 반 정도 남았네,m
752,내 그 정도 남았어요,m
753,조금 이따 시간 맞춰 올게요,m
754,네 조금 이따 뵐게요,m
755,아,m
756,네 멀어요,m
757,너무 위험해 보이는데요?,m
758,좀 그러긴 하지요,m
759,아 좋은 정보 감사해요,m
760,별말씀을요 당연히 알려드려야죠,m
761,의정부 안이시면 상관없다고요?,m
762,네,m
763,추동 아파트는 사서 월세 주고 오래 살지는 않았어요,m
764,신곡동에 사셨다니까 아시겠지만 다 비슷비슷해요,m
765,하나 매물 나오면은 바로 나가는 실정이거든요?,m
766,네,m
767,그래요?,m
768,이게 파도가 물결을 치면 진원지부터 파동이 퍼지잖아요 서울이 진원지라고 했을 때 의정부는 근교의 이후 지점이거든요,m
769,파동이 내후년까지는 밀려올 거거든요?,m
770,네,m
771,의정부 집값이 떨어지는 시점일걸요?,m
772,그렇구나,m
773,지금 부동산법이 바뀌어서 연장하면 사 년까지는 되거든요?,m
774,네,m
775,노후된 아파트라도 사 년 이후에 청약해보세요?,m
776,네,m
777,가점 백 점이어도 무조건 된다는 보장은 없다니까요?,m
778,그렇군요 몰랐어요,m
779,동향을 읽고 말씀을 드릴뿐 정확히 못 드리니까요,m
780,확언은 못해주시나요?,m
781,oooooo요?,m
782,네,m
783,그 돈을 전세로 내놔도 되는데,m
784,네?,m
785,빌라를 매매로 내놓으셨지만 이사하시고 싶은 날짜가 있으실 텐데 빌라가 안 나가면 목돈이 있으셔야 해요,m
786,그래요?,m
787,엄청 높네요,m
788,여기는 두 배가 된 거라니까요?,m
789,의정부가 이번에 묵였다니까요,m
790,그렇구나,m
791,의정부는 지금 반발 성원 중이죠,m
792,내년에 세금이 많이 오를 겁니다,m
793,왜요?,m
794,돈 있고 재산 있는 사람에게 더 물린다니까요?,m
795,세금은 스트레스죠,m
796,지금은 좋은 타이밍이 아니라니까요?,m
797,아파트로 가고 싶은데,m
798,당분간은 버티는 것이 나아요,m
799,그럴까요?,m
800,오지만 안 사죠?,m
801,네,m
802,기간 끝나면 돌려받는 것이 전세인데,m
803,그럼 갖고 있어야겠군요?,m
804,본인들이 노력을 하셔 야거든요?,m
805,그래도 마침 하나가 있어 다행이에요 제가 운이 좋았지요?,m
806,네 그런데 이것도 오늘 보고 바로 계약하셔야지 다음은 없다고 생각하셔야 해요,m
807,붙박이장 말씀하시는 거예요?,m
808,붙박이장도 그렇고 장식장이나 수납장도요,m
809,가구 다네요?,m
810,지금 사는 곳에 기본 가구가 붙박이 되어 있어서 아니면 구매해야 하거든요,m
811,하긴 주인분도 거주하시니까 괜찮겠지요?,m
812,그럼요,m
813,아 그럼 했네요,m
814,그래요?,m
815,자고 일어나면 갑자기 몇천씩 올라있어요,m
816,안 팔아 거지 같은 집이라도,m
817,왜 그러세요 사모님,m
818,요즘 같은 상황에서 그 금액으로 못 팔지,m
819,물세고 그래도 로열층인데다가 요즘 그런 물건 없어요,m
820,그래서 나도 안 팔려고,m
821,내가 그저께 말했잖아요 오백 올랐다고,m
822,동부센트레빌이오? 더 숍 아니고요?,m
823,더 숍은 가격대가 있어서요,m
824,나는 공작한 양이 좋습니다,m
825,네,m
826,거실이 넓은 게 좋겠네요,m
827,네,m
828,저는 원래 마북 쪽에 살았는데요,m
829,그쪽은 다가구가 많아서 구석에 조금만 들어가면 월 오육십도 나오더라고요,m
830,아 저는 이거 고무줄 하나씩인 줄 알았어요,m
831,하나씩은 안 팔죠 박스로,m
832,머리핀은 그때 낱개로 파셨었는데,m
833,아 머리핀은 개 당 가격이 비싸고 크잖아요,m
